Order ID;Order Date;Order Priority;Order Quantity;Sales;Ship Mode;Customer Segment;Product Container;Ship Date
45248;16.04.2011;Medium;38;154,85;Regular Air;Corporate;Small Box;18.04.2011
45248;16.04.2011;Medium;32;4941,7725;Regular Air;Corporate;Small Box;18.04.2011
45249;27.11.2010;Low;24;1155,5835;Regular Air;Small Business;Small Pack;02.12.2010
45570;09.08.2010;Critical;19;77,57;Regular Air;Corporate;Small Box;10.08.2010
45731;10.08.2009;Critical;44;12689,87;Delivery Truck;Consumer;Jumbo Box;11.08.2009
46375;26.08.2010;Medium;24;905,32;Regular Air;Home Office;Small Box;28.08.2010
46375;26.08.2010;Medium;16;1702,499;Regular Air;Home Office;Small Box;27.08.2010
46885;07.06.2011;Low;27;632,55;Regular Air;Corporate;Small Pack;11.06.2011
46885;07.06.2011;Low;48;90,96;Regular Air;Corporate;Wrap Bag;11.06.2011
46885;07.06.2011;Low;32;1997,13;Regular Air;Corporate;Small Box;12.06.2011
46948;20.05.2010;Low;10;64,13;Regular Air;Corporate;Small Box;24.05.2010
47267;29.12.2010;Medium;24;492,71;Regular Air;Corporate;Small Box;30.12.2010
47267;29.12.2010;Medium;14;1042,06;Delivery Truck;Corporate;Jumbo Box;30.12.2010
47333;07.09.2011;Critical;16;760,2485;Regular Air;Home Office;Small Pack;07.09.2011
48167;06.09.2009;Critical;43;5041,46;Delivery Truck;Corporate;Jumbo Drum;09.09.2009
48167;06.09.2009;Critical;45;282,98;Regular Air;Corporate;Small Box;07.09.2009
48167;06.09.2009;Critical;27;8817,71;Delivery Truck;Corporate;Jumbo Drum;07.09.2009
48230;25.02.2009;Not Specified;39;1140,26;Express Air;Corporate;Small Box;27.02.2009
48230;25.02.2009;Not Specified;31;2645,8;Regular Air;Corporate;Large Box;27.02.2009
48480;02.01.2010;Critical;32;11103,75;Delivery Truck;Corporate;Jumbo Drum;05.01.2010
48614;31.05.2012;Critical;46;7965,9025;Regular Air;Corporate;Small Box;31.05.2012
48772;12.05.2009;Medium;44;3202,25;Regular Air;Small Business;Small Box;14.05.2009
48772;12.05.2009;Medium;11;81,25;Regular Air;Small Business;Small Box;13.05.2009
48772;12.05.2009;Medium;18;57,17;Regular Air;Small Business;Wrap Bag;13.05.2009
48772;12.05.2009;Medium;12;41,97;Regular Air;Small Business;Wrap Bag;13.05.2009
48772;12.05.2009;Medium;10;35,64;Regular Air;Small Business;Wrap Bag;13.05.2009
48800;22.10.2010;Not Specified;8;28761,52;Regular Air;Home Office;Large Box;23.10.2010
48931;17.06.2009;Low;33;750,66;Regular Air;Corporate;Small Box;24.06.2009
48931;17.06.2009;Low;8;254,32;Regular Air;Corporate;Small Box;19.06.2009
48931;17.06.2009;Low;42;2149,37;Regular Air;Corporate;Small Box;22.06.2009
49126;10.07.2011;Low;33;5661,08;Delivery Truck;Corporate;Jumbo Drum;17.07.2011
49283;11.12.2009;High;25;334,71;Regular Air;Home Office;Small Box;12.12.2009
49441;27.09.2009;Medium;49;1981,26;Express Air;Home Office;Medium Box;28.09.2009
49601;26.01.2011;Low;15;1756,46;Delivery Truck;Home Office;Jumbo Drum;02.02.2011
49763;13.02.2011;Critical;8;49,04;Regular Air;Corporate;Small Box;14.02.2011
49763;13.02.2011;Critical;6;2320,35;Delivery Truck;Corporate;Jumbo Box;13.02.2011
49927;20.07.2012;Not Specified;26;139,54;Regular Air;Home Office;Small Box;20.07.2012
49927;20.07.2012;Not Specified;28;199,52;Regular Air;Home Office;Wrap Bag;22.07.2012
49927;20.07.2012;Not Specified;39;85,66;Regular Air;Home Office;Wrap Bag;21.07.2012
50048;18.01.2010;High;14;35,48;Regular Air;Corporate;Wrap Bag;20.01.2010
50048;18.01.2010;High;1;15;Regular Air;Corporate;Small Pack;20.01.2010
50499;12.10.2011;Not Specified;18;1758,41;Delivery Truck;Small Business;Jumbo Drum;13.10.2011
51041;29.07.2010;High;47;2766,818;Regular Air;Home Office;Small Box;30.07.2010
51328;26.10.2010;Low;38;689,67;Regular Air;Consumer;Small Pack;31.10.2010
51333;04.10.2012;Not Specified;30;2219,79;Delivery Truck;Corporate;Jumbo Drum;06.10.2012
51333;04.10.2012;Not Specified;25;237,36;Regular Air;Corporate;Small Box;06.10.2012
51365;07.08.2012;High;35;195,23;Regular Air;Corporate;Small Box;09.08.2012
51365;07.08.2012;High;35;4051,8;Delivery Truck;Corporate;Jumbo Box;08.08.2012
51777;19.02.2011;Medium;4;3465,97;Regular Air;Small Business;Small Box;20.02.2011
51777;19.02.2011;Medium;13;1307,88;Regular Air;Small Business;Small Box;21.02.2011
51814;24.09.2010;Critical;13;104,51;Regular Air;Home Office;Small Box;26.09.2010
51975;18.12.2009;Low;12;1064,7865;Regular Air;Home Office;Small Box;22.12.2009
52225;12.04.2012;Critical;10;131,09;Regular Air;Corporate;Small Pack;13.04.2012
52225;12.04.2012;Critical;33;1817,9;Regular Air;Corporate;Small Box;13.04.2012
52487;01.06.2009;Critical;17;124,06;Regular Air;Corporate;Small Box;02.06.2009
52868;16.02.2011;Low;19;138,05;Regular Air;Corporate;Small Pack;18.02.2011
53221;26.02.2012;Not Specified;29;433,44;Regular Air;Corporate;Small Pack;27.02.2012
53600;10.07.2012;Medium;8;55,59;Express Air;Small Business;Small Box;11.07.2012
53667;17.05.2012;Medium;33;112,36;Regular Air;Consumer;Small Box;19.05.2012
53667;17.05.2012;Medium;16;481,049;Regular Air;Consumer;Small Box;19.05.2012
53891;22.01.2009;High;36;562,8;Regular Air;Home Office;Small Box;22.01.2009
53955;04.03.2011;Critical;43;5544,99;Delivery Truck;Home Office;Jumbo Drum;06.03.2011
54150;22.06.2011;Critical;12;2011,6355;Express Air;Corporate;Small Box;22.06.2011
55429;29.06.2009;High;43;260,59;Regular Air;Consumer;Small Box;01.07.2009
55462;27.03.2012;Medium;13;75,27;Regular Air;Home Office;Small Box;29.03.2012
55462;27.03.2012;Medium;31;1184,53;Regular Air;Home Office;Small Box;28.03.2012
55462;27.03.2012;Medium;35;3683,73;Regular Air;Home Office;Small Box;28.03.2012
55749;03.05.2012;Critical;42;364,8;Regular Air;Corporate;Small Box;04.05.2012
55873;19.11.2011;Low;48;15602,93;Delivery Truck;Corporate;Jumbo Drum;26.11.2011
56135;13.11.2010;Medium;8;1118,82;Delivery Truck;Corporate;Jumbo Box;15.11.2010
56135;13.11.2010;Medium;48;79,75;Regular Air;Corporate;Wrap Bag;14.11.2010
56708;02.12.2012;Not Specified;36;10006,28;Delivery Truck;Corporate;Jumbo Box;02.12.2012
56708;02.12.2012;Not Specified;36;407,17;Regular Air;Corporate;Small Box;05.12.2012
57986;29.10.2010;High;14;199,93;Regular Air;Small Business;Small Box;29.10.2010
58310;23.02.2009;Critical;22;834,81;Regular Air;Home Office;Small Box;24.02.2009
58725;20.05.2010;Not Specified;39;335,35;Regular Air;Corporate;Small Box;21.05.2010
902;26.07.2009;Not Specified;10;1925,83;Regular Air;Corporate;Small Box;29.07.2009
2147;05.09.2012;Not Specified;15;605,1;Express Air;Home Office;Small Box;07.09.2012
2306;25.07.2011;High;15;113,5;Regular Air;Corporate;Small Box;27.07.2011
2823;08.09.2011;High;17;357,43;Regular Air;Home Office;Small Box;09.09.2011
2823;08.09.2011;High;21;4754,08;Delivery Truck;Home Office;Jumbo Drum;09.09.2011
3110;16.12.2009;High;13;1601,32;Delivery Truck;Corporate;Jumbo Drum;18.12.2009
3463;17.08.2010;Critical;43;264,75;Regular Air;Consumer;Small Box;18.08.2010
4034;13.11.2010;Not Specified;44;3367,24;Regular Air;Small Business;Medium Box;14.11.2010
4034;13.11.2010;Not Specified;37;5723,24;Delivery Truck;Small Business;Jumbo Box;14.11.2010
4037;23.03.2010;High;27;188,07;Regular Air;Corporate;Small Box;24.03.2010
5538;24.12.2010;Critical;43;1281,28;Regular Air;Consumer;Small Box;26.12.2010
5538;24.12.2010;Critical;13;1940,31;Delivery Truck;Consumer;Jumbo Box;25.12.2010
5538;24.12.2010;Critical;4;430,848;Regular Air;Consumer;Small Box;27.12.2010
5863;21.11.2010;Medium;40;933,21;Regular Air;Corporate;Small Box;22.11.2010
7175;07.02.2010;Critical;10;748,25;Delivery Truck;Corporate;Jumbo Box;09.02.2010
7364;08.05.2009;High;15;260,39;Regular Air;Corporate;Small Box;10.05.2009
7878;01.05.2011;Critical;50;3904,12;Delivery Truck;Corporate;Jumbo Box;06.05.2011
7878;01.05.2011;Critical;41;343,64;Regular Air;Corporate;Small Pack;03.05.2011
7878;01.05.2011;Low;42;256,64;Regular Air;Corporate;Wrap Bag;08.05.2011
8551;29.07.2009;Critical;25;185,64;Regular Air;Corporate;Small Box;01.08.2009
8551;29.07.2009;Critical;34;225,98;Regular Air;Corporate;Small Box;31.07.2009
8834;08.11.2010;High;1;16,73;Regular Air;Consumer;Small Pack;09.11.2010
9155;30.08.2012;Critical;17;518,8;Regular Air;Consumer;Small Box;31.08.2012
9668;06.09.2009;Low;10;42,67;Regular Air;Small Business;Small Box;08.09.2009
10242;12.12.2010;Medium;32;690,88;Regular Air;Home Office;Small Box;13.12.2010
12292;02.06.2012;Not Specified;32;824,24;Regular Air;Consumer;Small Box;02.06.2012
14503;05.02.2011;Not Specified;14;438,47;Express Air;Corporate;Small Box;06.02.2011
15109;14.12.2010;Not Specified;11;230,72;Regular Air;Home Office;Small Box;17.12.2010
15109;14.12.2010;Not Specified;45;293,47;Regular Air;Home Office;Small Box;16.12.2010
15109;14.12.2010;Not Specified;33;88,7;Regular Air;Home Office;Wrap Bag;16.12.2010
15109;14.12.2010;Not Specified;23;262,78;Regular Air;Home Office;Small Pack;15.12.2010
15109;14.12.2010;Not Specified;10;142,15;Regular Air;Home Office;Small Box;16.12.2010
15142;04.04.2012;Not Specified;21;330,22;Regular Air;Corporate;Small Box;06.04.2012
15332;30.05.2010;Not Specified;6;321,71;Regular Air;Home Office;Small Box;01.06.2010
15872;30.10.2012;Not Specified;48;5198,12;Delivery Truck;Corporate;Jumbo Drum;30.10.2012
15872;30.10.2012;Not Specified;23;188,53;Regular Air;Corporate;Small Box;01.11.2012
15872;30.10.2012;Not Specified;19;718,41;Regular Air;Corporate;Small Box;31.10.2012
16032;05.12.2009;Low;35;436,98;Regular Air;Home Office;Small Pack;12.12.2009
16165;22.07.2010;Not Specified;4;136,68;Express Air;Small Business;Small Box;24.07.2010
16165;22.07.2010;Not Specified;24;1452,48;Express Air;Small Business;Medium Box;23.07.2010
16165;22.07.2010;Not Specified;19;3555,29;Express Air;Small Business;Small Box;22.07.2010
17632;21.02.2010;Medium;38;71,12;Regular Air;Corporate;Wrap Bag;22.02.2010
19492;12.12.2010;High;9;691,09;Regular Air;Small Business;Small Box;14.12.2010
19492;12.12.2010;High;33;713,7;Regular Air;Small Business;Small Pack;13.12.2010
20102;05.06.2011;High;15;333,3;Regular Air;Small Business;Small Pack;06.06.2011
21863;21.11.2010;Not Specified;27;85,77;Regular Air;Small Business;Small Box;22.11.2010
21863;21.11.2010;Not Specified;13;149,31;Regular Air;Small Business;Small Box;22.11.2010
21894;18.12.2011;Critical;6;54,3;Regular Air;Consumer;Wrap Bag;20.12.2011
22022;03.04.2010;Critical;1;1409,86;Delivery Truck;Small Business;Jumbo Drum;04.04.2010
22663;11.01.2012;Low;35;9843,11;Delivery Truck;Corporate;Jumbo Drum;11.01.2012
22663;11.01.2012;Low;15;7190,06;Delivery Truck;Corporate;Jumbo Drum;16.01.2012
23713;28.11.2012;Not Specified;38;3701,5205;Regular Air;Consumer;Small Box;01.12.2012
24358;16.05.2009;Critical;27;7333,45;Regular Air;Small Business;Large Box;16.05.2009
24386;26.06.2012;High;41;4256,51;Regular Air;Corporate;Small Box;28.06.2012
24386;26.06.2012;High;12;503,08;Regular Air;Corporate;Small Box;28.06.2012
24386;26.06.2012;High;15;76,94;Express Air;Corporate;Small Box;27.06.2012
24899;20.08.2011;Not Specified;37;252,99;Regular Air;Home Office;Wrap Bag;22.08.2011
25473;14.10.2012;High;36;17304,85;Delivery Truck;Corporate;Jumbo Drum;16.10.2012
25473;14.10.2012;High;20;794,32;Regular Air;Corporate;Small Box;17.10.2012
25638;06.08.2009;High;31;163,89;Regular Air;Corporate;Small Pack;07.08.2009
25638;06.08.2009;High;12;115,45;Regular Air;Corporate;Wrap Bag;07.08.2009
26016;07.10.2009;High;2;154,94;Regular Air;Consumer;Small Box;09.10.2009
26016;07.10.2009;High;44;1642,642;Express Air;Consumer;Small Box;09.10.2009
26182;16.01.2010;Not Specified;4;770,76;Delivery Truck;Corporate;Jumbo Drum;16.01.2010
26691;03.08.2012;Not Specified;37;270,43;Regular Air;Corporate;Small Box;04.08.2012
27015;31.12.2011;Low;24;1339,25;Regular Air;Home Office;Small Box;31.12.2011
27840;03.07.2009;High;8;1209,37;Delivery Truck;Home Office;Jumbo Box;04.07.2009
28130;30.07.2009;Low;23;404,24;Express Air;Corporate;Small Box;03.08.2009
28130;30.07.2009;Low;32;1381,88;Express Air;Corporate;Small Box;30.07.2009
28290;10.01.2009;Low;43;1307,35;Express Air;Home Office;Small Box;14.01.2009
28290;10.01.2009;Low;3;523,58;Express Air;Home Office;Small Box;12.01.2009
29927;07.11.2012;High;19;257,97;Regular Air;Corporate;Small Box;08.11.2012
29953;07.02.2011;Critical;42;619,77;Regular Air;Home Office;Small Box;10.02.2011
31238;22.08.2010;Medium;21;7512,03;Express Air;Corporate;Small Box;24.08.2010
32067;12.03.2012;High;27;2853,8835;Regular Air;Small Business;Small Box;13.03.2012
32198;09.11.2011;Medium;31;240,63;Regular Air;Consumer;Small Pack;09.11.2011
32231;01.11.2012;Low;44;192,33;Regular Air;Consumer;Wrap Bag;05.11.2012
32452;18.07.2011;Medium;3;8,6;Regular Air;Consumer;Small Box;19.07.2011
32998;29.09.2010;Not Specified;13;1663,83;Delivery Truck;Corporate;Jumbo Box;30.09.2010
33091;25.01.2011;High;24;265,35;Regular Air;Home Office;Small Box;27.01.2011
33250;25.06.2009;Not Specified;40;7381,19;Regular Air;Corporate;Small Box;27.06.2009
33378;27.04.2012;High;25;945,36;Regular Air;Consumer;Small Box;28.04.2012
33889;06.11.2010;Low;46;9046,33;Delivery Truck;Small Business;Jumbo Drum;11.11.2010
33889;06.11.2010;Low;43;367,96;Regular Air;Small Business;Small Box;13.11.2010
33889;06.11.2010;Low;27;159,05;Regular Air;Small Business;Small Box;10.11.2010
33889;06.11.2010;Low;39;116,14;Regular Air;Small Business;Small Box;08.11.2010
34567;26.04.2009;Low;18;3344,11;Delivery Truck;Consumer;Jumbo Drum;30.04.2009
36163;05.11.2012;Low;32;463;Regular Air;Small Business;Small Box;05.11.2012
36449;05.09.2010;Not Specified;6;90,75;Regular Air;Corporate;Large Box;05.09.2010
36675;03.07.2011;High;39;113,09;Regular Air;Small Business;Wrap Bag;06.07.2011
37862;12.01.2009;Not Specified;27;1603,27;Regular Air;Corporate;Small Box;15.01.2009
38240;19.12.2009;High;4;41,53;Regular Air;Consumer;Small Box;19.12.2009
38693;14.06.2011;Low;3;2222,61;Regular Air;Home Office;Large Box;21.06.2011
38917;21.11.2010;Low;11;618,1965;Regular Air;Consumer;Small Box;28.11.2010
39015;06.12.2009;Medium;13;5236,14;Delivery Truck;Corporate;Jumbo Box;06.12.2009
39015;06.12.2009;Medium;11;74,02;Regular Air;Corporate;Small Box;06.12.2009
39265;07.05.2010;Critical;47;198,08;Regular Air;Corporate;Wrap Bag;08.05.2010
40962;20.02.2011;Critical;28;1553,66;Regular Air;Corporate;Small Box;21.02.2011
40962;20.02.2011;Critical;30;3276,9965;Regular Air;Corporate;Small Box;21.02.2011
41059;14.09.2010;Medium;26;363,16;Express Air;Corporate;Small Box;14.09.2010
41059;14.09.2010;Medium;45;12571,63;Regular Air;Corporate;Medium Box;15.09.2010
41059;14.09.2010;Medium;21;128,86;Express Air;Corporate;Wrap Bag;16.09.2010
41059;14.09.2010;Medium;45;17884,53;Delivery Truck;Corporate;Jumbo Box;15.09.2010
41664;04.12.2011;Critical;5;54,8;Regular Air;Corporate;Small Pack;04.12.2011
41664;04.12.2011;Critical;40;1038,19;Regular Air;Corporate;Small Pack;06.12.2011
42596;14.08.2012;Medium;9;51,75;Regular Air;Corporate;Wrap Bag;16.08.2012
43424;18.08.2011;Not Specified;34;772,56;Express Air;Home Office;Small Box;20.08.2011
43808;06.01.2011;Low;16;108,73;Regular Air;Small Business;Small Box;13.01.2011
45218;10.05.2009;Low;49;309,46;Regular Air;Home Office;Small Pack;12.05.2009
46050;04.01.2010;High;3;876,75;Regular Air;Home Office;Small Box;07.01.2010
46117;22.05.2011;Low;22;1168,28;Delivery Truck;Home Office;Jumbo Drum;26.05.2011
46243;24.01.2012;Low;31;614,35;Express Air;Corporate;Small Box;26.01.2012
46243;24.01.2012;Low;1;3,63;Regular Air;Corporate;Wrap Bag;29.01.2012
46243;24.01.2012;Low;31;172,99;Regular Air;Corporate;Wrap Bag;31.01.2012
46310;21.07.2010;High;29;1935,25;Regular Air;Home Office;Small Box;22.07.2010
46310;21.07.2010;High;13;278,5;Regular Air;Home Office;Small Pack;22.07.2010
46310;21.07.2010;High;42;5423,58;Regular Air;Home Office;Small Box;21.07.2010
46503;06.11.2011;Not Specified;26;1196,7915;Regular Air;Small Business;Small Pack;09.11.2011
46726;05.07.2012;Not Specified;46;325,97;Regular Air;Small Business;Small Pack;05.07.2012
46726;05.07.2012;Not Specified;10;49,65;Regular Air;Small Business;Small Box;07.07.2012
47042;02.03.2012;Critical;45;1375,3765;Regular Air;Home Office;Small Pack;03.03.2012
47174;16.09.2011;Critical;42;642,1;Regular Air;Corporate;Medium Box;16.09.2011
48034;14.07.2009;Not Specified;47;945,86;Regular Air;Home Office;Small Pack;15.07.2009
48034;14.07.2009;Not Specified;12;2340,504;Delivery Truck;Home Office;Jumbo Box;14.07.2009
48164;29.10.2011;High;33;94,39;Regular Air;Small Business;Wrap Bag;31.10.2011
49189;15.01.2011;Critical;32;249,59;Regular Air;Home Office;Small Box;18.01.2011
49986;14.10.2010;Critical;39;110,36;Regular Air;Consumer;Wrap Bag;16.10.2010
50336;04.11.2009;Not Specified;9;58,98;Regular Air;Consumer;Small Box;05.11.2009
50373;02.07.2009;Critical;9;1455,04;Regular Air;Small Business;Small Box;03.07.2009
50564;02.03.2012;High;30;11041,42;Regular Air;Home Office;Small Box;04.03.2012
50949;04.02.2011;Medium;32;73,55;Express Air;Corporate;Wrap Bag;05.02.2011
50949;04.02.2011;Medium;46;4804,0385;Regular Air;Corporate;Small Box;06.02.2011
51361;18.03.2011;Low;14;76,06;Express Air;Corporate;Small Box;20.03.2011
51361;18.03.2011;Critical;50;18056,68;Delivery Truck;Corporate;Jumbo Drum;22.03.2011
51780;24.07.2010;Low;42;372,69;Express Air;Consumer;Small Box;31.07.2010
51940;17.10.2012;High;11;65,5;Regular Air;Corporate;Small Pack;18.10.2012
52071;27.11.2011;Not Specified;14;136,85;Regular Air;Consumer;Small Box;29.11.2011
52071;27.11.2011;Not Specified;1;12,74;Regular Air;Consumer;Small Box;29.11.2011
53152;05.03.2009;Medium;5;185,79;Regular Air;Corporate;Small Box;07.03.2009
53152;05.03.2009;Medium;9;196,41;Regular Air;Corporate;Large Box;08.03.2009
53152;05.03.2009;Medium;9;186,67;Regular Air;Corporate;Small Box;07.03.2009
54177;25.01.2012;Critical;12;480,73;Regular Air;Home Office;Small Box;25.01.2012
54177;25.01.2012;Critical;25;159;Regular Air;Home Office;Small Box;27.01.2012
55107;08.05.2010;Low;32;171,52;Regular Air;Home Office;Small Box;13.05.2010
55461;28.09.2009;Medium;16;84,01;Regular Air;Small Business;Small Pack;29.09.2009
55526;02.07.2012;High;23;445,17;Regular Air;Corporate;Small Box;03.07.2012
55969;04.10.2010;Medium;37;2329,4;Regular Air;Small Business;Small Box;07.10.2010
57153;26.05.2009;Critical;9;106,05;Regular Air;Corporate;Medium Box;28.05.2009
57153;26.05.2009;Critical;45;698,1;Regular Air;Corporate;Small Box;27.05.2009
57538;20.02.2010;Critical;40;1370,49;Regular Air;Small Business;Small Box;22.02.2010
58656;04.12.2010;High;5;39,44;Regular Air;Small Business;Small Box;06.12.2010
58656;04.12.2010;High;3;11,01;Regular Air;Small Business;Small Box;06.12.2010
58789;05.08.2010;Low;26;195,51;Regular Air;Small Business;Small Box;09.08.2010
58789;05.08.2010;Low;38;377,13;Regular Air;Small Business;Medium Box;10.08.2010
59200;09.12.2011;Medium;4;170,45;Regular Air;Home Office;Small Box;09.12.2011
59200;09.12.2011;Medium;28;350,42;Regular Air;Home Office;Small Pack;11.12.2011
59459;04.02.2009;Medium;40;69,66;Regular Air;Small Business;Small Pack;05.02.2009
59878;28.05.2012;High;6;112,4;Regular Air;Corporate;Medium Box;29.05.2012
59878;28.05.2012;High;23;249,64;Regular Air;Corporate;Small Box;29.05.2012
59909;05.08.2012;Low;11;1255,48;Delivery Truck;Small Business;Jumbo Drum;07.08.2012
59909;05.08.2012;Low;46;411,56;Express Air;Small Business;Small Box;12.08.2012
1218;19.06.2009;Not Specified;3;46,46;Regular Air;Corporate;Medium Box;22.06.2009
1600;02.03.2010;Medium;32;303,59;Regular Air;Corporate;Small Box;04.03.2010
1600;02.03.2010;Medium;36;191,6;Regular Air;Corporate;Small Box;03.03.2010
2373;11.03.2009;Not Specified;36;317,59;Regular Air;Corporate;Small Box;12.03.2009
2626;07.09.2011;Not Specified;16;48,37;Regular Air;Small Business;Small Box;09.09.2011
3109;23.07.2010;Low;47;1005,74;Regular Air;Corporate;Small Pack;30.07.2010
3109;23.07.2010;Low;37;6477,7395;Regular Air;Corporate;Small Box;30.07.2010
3777;07.04.2009;Medium;14;244,85;Express Air;Small Business;Small Pack;08.04.2009
3973;23.03.2012;Not Specified;21;316,35;Regular Air;Corporate;Small Pack;25.03.2012
4932;09.08.2010;Critical;11;109,37;Regular Air;Corporate;Wrap Bag;11.08.2010
7239;29.06.2011;Medium;50;6206,16;Regular Air;Small Business;Small Box;01.07.2011
9088;22.06.2009;Critical;50;15383,7;Regular Air;Home Office;Small Box;24.06.2009
9088;22.06.2009;Critical;31;1637,457;Regular Air;Home Office;Small Box;24.06.2009
11428;21.01.2012;Medium;16;1554,53;Regular Air;Small Business;Small Box;21.01.2012
12452;07.12.2010;Medium;1;356,95;Regular Air;Corporate;Small Box;08.12.2010
12452;07.12.2010;Medium;17;112,86;Regular Air;Corporate;Small Pack;09.12.2010
12452;07.12.2010;Medium;38;2063,42;Regular Air;Corporate;Small Box;09.12.2010
